Area,Item,Year,Yield,avg_temp,Pesticides,avg_precipitation
Jamaica,Cassava,1998,191949,27.8,909.71,2051
Jamaica,Maize,1998,11436,27.8,909.71,2051
Jamaica,Plantains and others,1998,163556,27.8,909.71,2051
Jamaica,Potatoes,1998,147897,27.8,909.71,2051
Jamaica,"Rice, paddy",1998,18750,27.8,909.71,2051
Jamaica,Sweet potatoes,1998,159788,27.8,909.71,2051
Jamaica,Yams,1998,159705,27.8,909.71,2051
Jamaica,Cassava,1999,190186,27.12,909.71,2051
Jamaica,Maize,1999,12231,27.12,909.71,2051
Jamaica,Plantains and others,1999,169483,27.12,909.71,2051
Jamaica,Potatoes,1999,157082,27.12,909.71,2051
Jamaica,"Rice, paddy",1999,10690,27.12,909.71,2051
Jamaica,Sweet potatoes,1999,161828,27.12,909.71,2051
Jamaica,Yams,1999,163770,27.12,909.71,2051
Jamaica,Cassava,2000,181048,26.96,909.71,2051
Jamaica,Maize,2000,11487,26.96,909.71,2051
Jamaica,Plantains and others,2000,169825,26.96,909.71,2051
Jamaica,Potatoes,2000,141042,26.96,909.71,2051
Jamaica,"Rice, paddy",2000,9231,26.96,909.71,2051
Jamaica,Sweet potatoes,2000,163362,26.96,909.71,2051
Jamaica,Yams,2000,154994,26.96,909.71,2051
Jamaica,Cassava,2001,188566,27.27,909.71,2051
Jamaica,Maize,2001,12068,27.27,909.71,2051
Jamaica,Plantains and others,2001,179276,27.27,909.71,2051
Jamaica,Potatoes,2001,144634,27.27,909.71,2051
Jamaica,"Rice, paddy",2001,13750,27.27,909.71,2051
Jamaica,Sweet potatoes,2001,164920,27.27,909.71,2051
Jamaica,Yams,2001,164671,27.27,909.71,2051
Jamaica,Cassava,2002,188575,27.51,909.71,2051
Jamaica,Maize,2002,11818,27.51,909.71,2051
Jamaica,Plantains and others,2002,177133,27.51,909.71,2051
Jamaica,Potatoes,2002,148595,27.51,909.71,2051
Jamaica,"Rice, paddy",2002,9091,27.51,909.71,2051
Jamaica,Sweet potatoes,2002,161648,27.51,909.71,2051
Jamaica,Yams,2002,164815,27.51,909.71,2051
Jamaica,Cassava,2004,184154,27.47,909.71,2051
Jamaica,Maize,2004,11842,27.47,909.71,2051
Jamaica,Plantains and others,2004,172093,27.47,909.71,2051
Jamaica,Potatoes,2004,156346,27.47,909.71,2051
Jamaica,"Rice, paddy",2004,14286,27.47,909.71,2051
Jamaica,Sweet potatoes,2004,160959,27.47,909.71,2051
Jamaica,Yams,2004,159018,27.47,909.71,2051
Jamaica,Cassava,2005,176320,27.34,909.71,2051
Jamaica,Maize,2005,12547,27.34,909.71,2051
Jamaica,Plantains and others,2005,172173,27.34,909.71,2051
Jamaica,Potatoes,2005,156141,27.34,909.71,2051
Jamaica,"Rice, paddy",2005,30000,27.34,909.71,2051
Jamaica,Sweet potatoes,2005,164410,27.34,909.71,2051
Jamaica,Yams,2005,150928,27.34,909.71,2051
Jamaica,Cassava,2006,186213,27.58,909.71,2051
Jamaica,Maize,2006,12284,27.58,909.71,2051
Jamaica,Plantains and others,2006,174995,27.58,909.71,2051
Jamaica,Potatoes,2006,166966,27.58,909.71,2051
Jamaica,"Rice, paddy",2006,20000,27.58,909.71,2051
Jamaica,Sweet potatoes,2006,166159,27.58,909.71,2051
Jamaica,Yams,2006,165532,27.58,909.71,2051
Jamaica,Cassava,2007,186683,27.61,909.71,2051
Jamaica,Maize,2007,11950,27.61,909.71,2051
Jamaica,Plantains and others,2007,173834,27.61,909.71,2051
Jamaica,Potatoes,2007,164330,27.61,909.71,2051
Jamaica,"Rice, paddy",2007,29545,27.61,909.71,2051
Jamaica,Sweet potatoes,2007,165324,27.61,909.71,2051
Jamaica,Yams,2007,156357,27.61,909.71,2051
Jamaica,Cassava,2008,185993,27.17,909.71,2051
Jamaica,Maize,2008,12538,27.17,909.71,2051
Jamaica,Plantains and others,2008,171829,27.17,909.71,2051
Jamaica,Potatoes,2008,164849,27.17,909.71,2051
Jamaica,"Rice, paddy",2008,33333,27.17,909.71,2051
Jamaica,Sweet potatoes,2008,168278,27.17,909.71,2051
Jamaica,Yams,2008,153372,27.17,909.71,2051
Jamaica,Cassava,2009,186352,27.42,909.71,2051
Jamaica,Maize,2009,12615,27.42,909.71,2051
Jamaica,Plantains and others,2009,185819,27.42,909.71,2051
Jamaica,Potatoes,2009,169416,27.42,909.71,2051
Jamaica,"Rice, paddy",2009,40541,27.42,909.71,2051
Jamaica,Sweet potatoes,2009,170803,27.42,909.71,2051
Jamaica,Yams,2009,167203,27.42,909.71,2051
Jamaica,Cassava,2010,185271,27.09,909.71,2051
Jamaica,Maize,2010,11710,27.09,909.71,2051
Jamaica,Plantains and others,2010,188295,27.09,909.71,2051
Jamaica,Potatoes,2010,142411,27.09,909.71,2051
Jamaica,"Rice, paddy",2010,47397,27.09,909.71,2051
Jamaica,Sweet potatoes,2010,162639,27.09,909.71,2051
Jamaica,Yams,2010,168102,27.09,909.71,2051
Jamaica,Cassava,2011,188896,27.17,909.71,2051
Jamaica,Maize,2011,12747,27.17,909.71,2051
Jamaica,Plantains and others,2011,204013,27.17,909.71,2051
Jamaica,Potatoes,2011,190236,27.17,909.71,2051
Jamaica,"Rice, paddy",2011,53341,27.17,909.71,2051
Jamaica,Sweet potatoes,2011,182528,27.17,909.71,2051
Jamaica,Yams,2011,161745,27.17,909.71,2051
Jamaica,Cassava,2012,188866,27.51,909.71,2051
Jamaica,Maize,2012,11891,27.51,909.71,2051
Jamaica,Plantains and others,2012,180025,27.51,909.71,2051
Jamaica,Potatoes,2012,165440,27.51,909.71,2051
Jamaica,"Rice, paddy",2012,49023,27.51,909.71,2051
Jamaica,Sweet potatoes,2012,170818,27.51,909.71,2051
Jamaica,Yams,2012,171042,27.51,909.71,2051
Jamaica,Cassava,2013,187795,27.41,909.71,2051
Jamaica,Maize,2013,11883,27.41,909.71,2051
Jamaica,Plantains and others,2013,184149,27.41,909.71,2051
Jamaica,Potatoes,2013,165914,27.41,909.71,2051
Jamaica,"Rice, paddy",2013,42000,27.41,909.71,2051
Jamaica,Sweet potatoes,2013,172683,27.41,909.71,2051
Jamaica,Yams,2013,165476,27.41,909.71,2051
Japan,Maize,1990,25457,16.4,79821.18,1668
Japan,Maize,1990,25457,14.14,79821.18,1668
Japan,Maize,1990,25457,16.46,79821.18,1668
Japan,Maize,1990,25457,16.12,79821.18,1668
Japan,Maize,1990,25457,16.17,79821.18,1668
Japan,Maize,1990,25457,14.14,79821.18,1668
Japan,Potatoes,1990,306736,16.4,79821.18,1668
Japan,Potatoes,1990,306736,14.14,79821.18,1668
Japan,Potatoes,1990,306736,16.46,79821.18,1668
Japan,Potatoes,1990,306736,16.12,79821.18,1668
Japan,Potatoes,1990,306736,16.17,79821.18,1668
Japan,Potatoes,1990,306736,14.14,79821.18,1668
Japan,"Rice, paddy",1990,63279,16.4,79821.18,1668
Japan,"Rice, paddy",1990,63279,14.14,79821.18,1668
Japan,"Rice, paddy",1990,63279,16.46,79821.18,1668
Japan,"Rice, paddy",1990,63279,16.12,79821.18,1668
Japan,"Rice, paddy",1990,63279,16.17,79821.18,1668
Japan,"Rice, paddy",1990,63279,14.14,79821.18,1668
Japan,Soybeans,1990,15106,16.4,79821.18,1668
Japan,Soybeans,1990,15106,14.14,79821.18,1668
Japan,Soybeans,1990,15106,16.46,79821.18,1668
Japan,Soybeans,1990,15106,16.12,79821.18,1668
Japan,Soybeans,1990,15106,16.17,79821.18,1668
Japan,Soybeans,1990,15106,14.14,79821.18,1668
Japan,Sweet potatoes,1990,231353,16.4,79821.18,1668
Japan,Sweet potatoes,1990,231353,14.14,79821.18,1668
Japan,Sweet potatoes,1990,231353,16.46,79821.18,1668
Japan,Sweet potatoes,1990,231353,16.12,79821.18,1668
Japan,Sweet potatoes,1990,231353,16.17,79821.18,1668
Japan,Sweet potatoes,1990,231353,14.14,79821.18,1668
Japan,Wheat,1990,36540,16.4,79821.18,1668
Japan,Wheat,1990,36540,14.14,79821.18,1668
Japan,Wheat,1990,36540,16.46,79821.18,1668
Japan,Wheat,1990,36540,16.12,79821.18,1668
Japan,Wheat,1990,36540,16.17,79821.18,1668
Japan,Wheat,1990,36540,14.14,79821.18,1668
Japan,Yams,1990,210808,16.4,79821.18,1668
Japan,Yams,1990,210808,14.14,79821.18,1668
Japan,Yams,1990,210808,16.46,79821.18,1668
Japan,Yams,1990,210808,16.12,79821.18,1668
Japan,Yams,1990,210808,16.17,79821.18,1668
Japan,Yams,1990,210808,14.14,79821.18,1668
Japan,Maize,1991,24896,15.6,79821.18,1668
Japan,Maize,1991,24896,13.32,79821.18,1668
Japan,Maize,1991,24896,15.43,79821.18,1668
Japan,Maize,1991,24896,15.38,79821.18,1668
Japan,Maize,1991,24896,15.49,79821.18,1668
Japan,Maize,1991,24896,13.32,79821.18,1668
Japan,Potatoes,1991,322809,15.6,79821.18,1668
Japan,Potatoes,1991,322809,13.32,79821.18,1668
Japan,Potatoes,1991,322809,15.43,79821.18,1668
Japan,Potatoes,1991,322809,15.38,79821.18,1668
Japan,Potatoes,1991,322809,15.49,79821.18,1668
Japan,Potatoes,1991,322809,13.32,79821.18,1668
Japan,"Rice, paddy",1991,58590,15.6,79821.18,1668
Japan,"Rice, paddy",1991,58590,13.32,79821.18,1668
Japan,"Rice, paddy",1991,58590,15.43,79821.18,1668
Japan,"Rice, paddy",1991,58590,15.38,79821.18,1668
Japan,"Rice, paddy",1991,58590,15.49,79821.18,1668
Japan,"Rice, paddy",1991,58590,13.32,79821.18,1668
Japan,Soybeans,1991,14013,15.6,79821.18,1668
Japan,Soybeans,1991,14013,13.32,79821.18,1668
Japan,Soybeans,1991,14013,15.43,79821.18,1668
Japan,Soybeans,1991,14013,15.38,79821.18,1668
Japan,Soybeans,1991,14013,15.49,79821.18,1668
Japan,Soybeans,1991,14013,13.32,79821.18,1668
Japan,Sweet potatoes,1991,205631,15.6,79821.18,1668
Japan,Sweet potatoes,1991,205631,13.32,79821.18,1668
Japan,Sweet potatoes,1991,205631,15.43,79821.18,1668
Japan,Sweet potatoes,1991,205631,15.38,79821.18,1668
Japan,Sweet potatoes,1991,205631,15.49,79821.18,1668
Japan,Sweet potatoes,1991,205631,13.32,79821.18,1668
Japan,Wheat,1991,31797,15.6,79821.18,1668
Japan,Wheat,1991,31797,13.32,79821.18,1668
Japan,Wheat,1991,31797,15.43,79821.18,1668
Japan,Wheat,1991,31797,15.38,79821.18,1668
Japan,Wheat,1991,31797,15.49,79821.18,1668
Japan,Wheat,1991,31797,13.32,79821.18,1668
Japan,Yams,1991,192204,15.6,79821.18,1668
Japan,Yams,1991,192204,13.32,79821.18,1668
Japan,Yams,1991,192204,15.43,79821.18,1668
Japan,Yams,1991,192204,15.38,79821.18,1668
Japan,Yams,1991,192204,15.49,79821.18,1668
Japan,Yams,1991,192204,13.32,79821.18,1668
Japan,Maize,1992,25180,15.63,79821.18,1668
Japan,Maize,1992,25180,12.94,79821.18,1668
Japan,Maize,1992,25180,15.68,79821.18,1668
Japan,Maize,1992,25180,15.21,79821.18,1668
Japan,Maize,1992,25180,15.26,79821.18,1668
Japan,Maize,1992,25180,12.94,79821.18,1668
Japan,Potatoes,1992,313645,15.63,79821.18,1668
Japan,Potatoes,1992,313645,12.94,79821.18,1668
Japan,Potatoes,1992,313645,15.68,79821.18,1668
Japan,Potatoes,1992,313645,15.21,79821.18,1668
Japan,Potatoes,1992,313645,15.26,79821.18,1668
Japan,Potatoes,1992,313645,12.94,79821.18,1668
Japan,"Rice, paddy",1992,62754,15.63,79821.18,1668
Japan,"Rice, paddy",1992,62754,12.94,79821.18,1668
Japan,"Rice, paddy",1992,62754,15.68,79821.18,1668
Japan,"Rice, paddy",1992,62754,15.21,79821.18,1668
Japan,"Rice, paddy",1992,62754,15.26,79821.18,1668
Japan,"Rice, paddy",1992,62754,12.94,79821.18,1668
Japan,Soybeans,1992,17116,15.63,79821.18,1668
Japan,Soybeans,1992,17116,12.94,79821.18,1668
Japan,Soybeans,1992,17116,15.68,79821.18,1668
Japan,Soybeans,1992,17116,15.21,79821.18,1668
Japan,Soybeans,1992,17116,15.26,79821.18,1668
Japan,Soybeans,1992,17116,12.94,79821.18,1668
Japan,Sweet potatoes,1992,235027,15.63,79821.18,1668
Japan,Sweet potatoes,1992,235027,12.94,79821.18,1668
Japan,Sweet potatoes,1992,235027,15.68,79821.18,1668
Japan,Sweet potatoes,1992,235027,15.21,79821.18,1668
Japan,Sweet potatoes,1992,235027,15.26,79821.18,1668
Japan,Sweet potatoes,1992,235027,12.94,79821.18,1668
Japan,Wheat,1992,35371,15.63,79821.18,1668
Japan,Wheat,1992,35371,12.94,79821.18,1668
Japan,Wheat,1992,35371,15.68,79821.18,1668
Japan,Wheat,1992,35371,15.21,79821.18,1668
Japan,Wheat,1992,35371,15.26,79821.18,1668
Japan,Wheat,1992,35371,12.94,79821.18,1668
Japan,Yams,1992,188269,15.63,79821.18,1668
Japan,Yams,1992,188269,12.94,79821.18,1668
Japan,Yams,1992,188269,15.68,79821.18,1668
Japan,Yams,1992,188269,15.21,79821.18,1668
Japan,Yams,1992,188269,15.26,79821.18,1668
Japan,Yams,1992,188269,12.94,79821.18,1668
Japan,Maize,1993,25000,14.93,79821.18,1668
Japan,Maize,1993,25000,12.49,79821.18,1668
Japan,Maize,1993,25000,14.99,79821.18,1668
Japan,Maize,1993,25000,14.68,79821.18,1668
Japan,Maize,1993,25000,14.72,79821.18,1668
Japan,Maize,1993,25000,12.49,79821.18,1668
Japan,Potatoes,1993,304856,14.93,79821.18,1668
Japan,Potatoes,1993,304856,12.49,79821.18,1668
Japan,Potatoes,1993,304856,14.99,79821.18,1668
Japan,Potatoes,1993,304856,14.68,79821.18,1668
Japan,Potatoes,1993,304856,14.72,79821.18,1668
Japan,Potatoes,1993,304856,12.49,79821.18,1668
Japan,"Rice, paddy",1993,45783,14.93,79821.18,1668
Japan,"Rice, paddy",1993,45783,12.49,79821.18,1668
Japan,"Rice, paddy",1993,45783,14.99,79821.18,1668
Japan,"Rice, paddy",1993,45783,14.68,79821.18,1668
Japan,"Rice, paddy",1993,45783,14.72,79821.18,1668
Japan,"Rice, paddy",1993,45783,12.49,79821.18,1668
Japan,Soybeans,1993,11510,14.93,79821.18,1668
Japan,Soybeans,1993,11510,12.49,79821.18,1668
Japan,Soybeans,1993,11510,14.99,79821.18,1668
Japan,Soybeans,1993,11510,14.68,79821.18,1668
Japan,Soybeans,1993,11510,14.72,79821.18,1668
Japan,Soybeans,1993,11510,12.49,79821.18,1668
Japan,Sweet potatoes,1993,194906,14.93,79821.18,1668
Japan,Sweet potatoes,1993,194906,12.49,79821.18,1668
Japan,Sweet potatoes,1993,194906,14.99,79821.18,1668
Japan,Sweet potatoes,1993,194906,14.68,79821.18,1668
Japan,Sweet potatoes,1993,194906,14.72,79821.18,1668
Japan,Sweet potatoes,1993,194906,12.49,79821.18,1668
Japan,Wheat,1993,34739,14.93,79821.18,1668
Japan,Wheat,1993,34739,12.49,79821.18,1668
Japan,Wheat,1993,34739,14.99,79821.18,1668
Japan,Wheat,1993,34739,14.68,79821.18,1668
Japan,Wheat,1993,34739,14.72,79821.18,1668
Japan,Wheat,1993,34739,12.49,79821.18,1668
Japan,Yams,1993,157998,14.93,79821.18,1668
Japan,Yams,1993,157998,12.49,79821.18,1668
Japan,Yams,1993,157998,14.99,79821.18,1668
Japan,Yams,1993,157998,14.68,79821.18,1668
Japan,Yams,1993,157998,14.72,79821.18,1668
Japan,Yams,1993,157998,12.49,79821.18,1668
Japan,Maize,1994,24852,16.33,79821.18,1668
Japan,Maize,1994,24852,13.78,79821.18,1668
Japan,Maize,1994,24852,16.41,79821.18,1668
Japan,Maize,1994,24852,16.06,79821.18,1668
Japan,Maize,1994,24852,16.07,79821.18,1668
Japan,Maize,1994,24852,13.78,79821.18,1668
Japan,Potatoes,1994,312107,16.33,79821.18,1668
Japan,Potatoes,1994,312107,13.78,79821.18,1668
Japan,Potatoes,1994,312107,16.41,79821.18,1668
Japan,Potatoes,1994,312107,16.06,79821.18,1668
Japan,Potatoes,1994,312107,16.07,79821.18,1668
Japan,Potatoes,1994,312107,13.78,79821.18,1668
Japan,"Rice, paddy",1994,67703,16.33,79821.18,1668
Japan,"Rice, paddy",1994,67703,13.78,79821.18,1668
Japan,"Rice, paddy",1994,67703,16.41,79821.18,1668
Japan,"Rice, paddy",1994,67703,16.06,79821.18,1668
Japan,"Rice, paddy",1994,67703,16.07,79821.18,1668
Japan,"Rice, paddy",1994,67703,13.78,79821.18,1668
Japan,Soybeans,1994,16223,16.33,79821.18,1668
Japan,Soybeans,1994,16223,13.78,79821.18,1668
Japan,Soybeans,1994,16223,16.41,79821.18,1668
Japan,Soybeans,1994,16223,16.06,79821.18,1668
Japan,Soybeans,1994,16223,16.07,79821.18,1668
Japan,Soybeans,1994,16223,13.78,79821.18,1668
Japan,Sweet potatoes,1994,246394,16.33,79821.18,1668
Japan,Sweet potatoes,1994,246394,13.78,79821.18,1668
Japan,Sweet potatoes,1994,246394,16.41,79821.18,1668
Japan,Sweet potatoes,1994,246394,16.06,79821.18,1668
Japan,Sweet potatoes,1994,246394,16.07,79821.18,1668
Japan,Sweet potatoes,1994,246394,13.78,79821.18,1668
Japan,Wheat,1994,37182,16.33,79821.18,1668
Japan,Wheat,1994,37182,13.78,79821.18,1668
Japan,Wheat,1994,37182,16.41,79821.18,1668
Japan,Wheat,1994,37182,16.06,79821.18,1668
Japan,Wheat,1994,37182,16.07,79821.18,1668
Japan,Wheat,1994,37182,13.78,79821.18,1668
Japan,Yams,1994,208410,16.33,79821.18,1668
Japan,Yams,1994,208410,13.78,79821.18,1668
Japan,Yams,1994,208410,16.41,79821.18,1668
Japan,Yams,1994,208410,16.06,79821.18,1668
Japan,Yams,1994,208410,16.07,79821.18,1668
Japan,Yams,1994,208410,13.78,79821.18,1668
Japan,Maize,1995,25000,15.25,79821.18,1668
Japan,Maize,1995,25000,12.98,79821.18,1668
Japan,Maize,1995,25000,15.32,79821.18,1668
Japan,Maize,1995,25000,14.83,79821.18,1668
Japan,Maize,1995,25000,14.97,79821.18,1668
Japan,Maize,1995,25000,12.98,79821.18,1668
Japan,Potatoes,1995,323558,15.25,79821.18,1668
Japan,Potatoes,1995,323558,12.98,79821.18,1668
Japan,Potatoes,1995,323558,15.32,79821.18,1668
Japan,Potatoes,1995,323558,14.83,79821.18,1668
Japan,Potatoes,1995,323558,14.97,79821.18,1668
Japan,Potatoes,1995,323558,12.98,79821.18,1668
Japan,"Rice, paddy",1995,63432,15.25,79821.18,1668
Japan,"Rice, paddy",1995,63432,12.98,79821.18,1668
Japan,"Rice, paddy",1995,63432,15.32,79821.18,1668
Japan,"Rice, paddy",1995,63432,14.83,79821.18,1668
Japan,"Rice, paddy",1995,63432,14.97,79821.18,1668
Japan,"Rice, paddy",1995,63432,12.98,79821.18,1668
Japan,Soybeans,1995,17347,15.25,79821.18,1668
Japan,Soybeans,1995,17347,12.98,79821.18,1668
Japan,Soybeans,1995,17347,15.32,79821.18,1668
Japan,Soybeans,1995,17347,14.83,79821.18,1668
Japan,Soybeans,1995,17347,14.97,79821.18,1668
Japan,Soybeans,1995,17347,12.98,79821.18,1668
Japan,Sweet potatoes,1995,241020,15.25,79821.18,1668
Japan,Sweet potatoes,1995,241020,12.98,79821.18,1668
Japan,Sweet potatoes,1995,241020,15.32,79821.18,1668
Japan,Sweet potatoes,1995,241020,14.83,79821.18,1668
Japan,Sweet potatoes,1995,241020,14.97,79821.18,1668
Japan,Sweet potatoes,1995,241020,12.98,79821.18,1668
Japan,Wheat,1995,29319,15.25,79821.18,1668
Japan,Wheat,1995,29319,12.98,79821.18,1668
Japan,Wheat,1995,29319,15.32,79821.18,1668
Japan,Wheat,1995,29319,14.83,79821.18,1668
Japan,Wheat,1995,29319,14.97,79821.18,1668
Japan,Wheat,1995,29319,12.98,79821.18,1668
Japan,Yams,1995,197704,15.25,79821.18,1668
Japan,Yams,1995,197704,12.98,79821.18,1668
Japan,Yams,1995,197704,15.32,79821.18,1668
Japan,Yams,1995,197704,14.83,79821.18,1668
Japan,Yams,1995,197704,14.97,79821.18,1668
Japan,Yams,1995,197704,12.98,79821.18,1668
Japan,Maize,1996,24510,15.2,79821.18,1668
Japan,Maize,1996,24510,12.61,79821.18,1668
Japan,Maize,1996,24510,15.32,79821.18,1668
Japan,Maize,1996,24510,14.79,79821.18,1668
Japan,Maize,1996,24510,14.8,79821.18,1668
Japan,Maize,1996,24510,12.61,79821.18,1668
Japan,Potatoes,1996,299709,15.2,79821.18,1668
Japan,Potatoes,1996,299709,12.61,79821.18,1668
Japan,Potatoes,1996,299709,15.32,79821.18,1668
Japan,Potatoes,1996,299709,14.79,79821.18,1668
Japan,Potatoes,1996,299709,14.8,79821.18,1668
Japan,Potatoes,1996,299709,12.61,79821.18,1668
Japan,"Rice, paddy",1996,65402,15.2,79821.18,1668
Japan,"Rice, paddy",1996,65402,12.61,79821.18,1668
Japan,"Rice, paddy",1996,65402,15.32,79821.18,1668
Japan,"Rice, paddy",1996,65402,14.79,79821.18,1668
Japan,"Rice, paddy",1996,65402,14.8,79821.18,1668
Japan,"Rice, paddy",1996,65402,12.61,79821.18,1668
Japan,Soybeans,1996,18093,15.2,79821.18,1668
Japan,Soybeans,1996,18093,12.61,79821.18,1668
Japan,Soybeans,1996,18093,15.32,79821.18,1668
Japan,Soybeans,1996,18093,14.79,79821.18,1668
Japan,Soybeans,1996,18093,14.8,79821.18,1668
Japan,Soybeans,1996,18093,12.61,79821.18,1668
Japan,Sweet potatoes,1996,233474,15.2,79821.18,1668
Japan,Sweet potatoes,1996,233474,12.61,79821.18,1668
Japan,Sweet potatoes,1996,233474,15.32,79821.18,1668
Japan,Sweet potatoes,1996,233474,14.79,79821.18,1668
Japan,Sweet potatoes,1996,233474,14.8,79821.18,1668
Japan,Sweet potatoes,1996,233474,12.61,79821.18,1668
Japan,Wheat,1996,30164,15.2,79821.18,1668
Japan,Wheat,1996,30164,12.61,79821.18,1668
Japan,Wheat,1996,30164,15.32,79821.18,1668
Japan,Wheat,1996,30164,14.79,79821.18,1668
Japan,Wheat,1996,30164,14.8,79821.18,1668
Japan,Wheat,1996,30164,12.61,79821.18,1668
Japan,Yams,1996,194514,15.2,79821.18,1668
Japan,Yams,1996,194514,12.61,79821.18,1668
Japan,Yams,1996,194514,15.32,79821.18,1668
Japan,Yams,1996,194514,14.79,79821.18,1668
Japan,Yams,1996,194514,14.8,79821.18,1668
Japan,Yams,1996,194514,12.61,79821.18,1668
Japan,Maize,1997,24771,15.76,79821.18,1668
Japan,Maize,1997,24771,13.43,79821.18,1668
Japan,Maize,1997,24771,15.89,79821.18,1668
Japan,Maize,1997,24771,15.37,79821.18,1668
Japan,Maize,1997,24771,15.39,79821.18,1668
Japan,Maize,1997,24771,13.43,79821.18,1668
Japan,Potatoes,1997,307549,15.76,79821.18,1668
Japan,Potatoes,1997,307549,13.43,79821.18,1668
Japan,Potatoes,1997,307549,15.89,79821.18,1668
Japan,Potatoes,1997,307549,15.37,79821.18,1668
Japan,Potatoes,1997,307549,15.39,79821.18,1668
Japan,Potatoes,1997,307549,13.43,79821.18,1668
Japan,"Rice, paddy",1997,64163,15.76,79821.18,1668
Japan,"Rice, paddy",1997,64163,13.43,79821.18,1668
Japan,"Rice, paddy",1997,64163,15.89,79821.18,1668
Japan,"Rice, paddy",1997,64163,15.37,79821.18,1668
Japan,"Rice, paddy",1997,64163,15.39,79821.18,1668
Japan,"Rice, paddy",1997,64163,13.43,79821.18,1668
Japan,Soybeans,1997,17380,15.76,79821.18,1668
Japan,Soybeans,1997,17380,13.43,79821.18,1668
Japan,Soybeans,1997,17380,15.89,79821.18,1668
Japan,Soybeans,1997,17380,15.37,79821.18,1668
Japan,Soybeans,1997,17380,15.39,79821.18,1668
Japan,Soybeans,1997,17380,13.43,79821.18,1668
Japan,Sweet potatoes,1997,243011,15.76,79821.18,1668
Japan,Sweet potatoes,1997,243011,13.43,79821.18,1668
Japan,Sweet potatoes,1997,243011,15.89,79821.18,1668
Japan,Sweet potatoes,1997,243011,15.37,79821.18,1668
Japan,Sweet potatoes,1997,243011,15.39,79821.18,1668
Japan,Sweet potatoes,1997,243011,13.43,79821.18,1668
Japan,Wheat,1997,36387,15.76,79821.18,1668
Japan,Wheat,1997,36387,13.43,79821.18,1668
Japan,Wheat,1997,36387,15.89,79821.18,1668
Japan,Wheat,1997,36387,15.37,79821.18,1668
Japan,Wheat,1997,36387,15.39,79821.18,1668
Japan,Wheat,1997,36387,13.43,79821.18,1668
Japan,Yams,1997,209840,15.76,79821.18,1668
Japan,Yams,1997,209840,13.43,79821.18,1668
Japan,Yams,1997,209840,15.89,79821.18,1668
Japan,Yams,1997,209840,15.37,79821.18,1668
Japan,Yams,1997,209840,15.39,79821.18,1668
Japan,Yams,1997,209840,13.43,79821.18,1668
Japan,Maize,1998,24468,16.72,79821.18,1668
Japan,Maize,1998,24468,13.74,79821.18,1668
Japan,Maize,1998,24468,16.74,79821.18,1668
Japan,Maize,1998,24468,16.39,79821.18,1668
Japan,Maize,1998,24468,16.45,79821.18,1668
Japan,Maize,1998,24468,13.74,79821.18,1668
Japan,Potatoes,1998,307608,16.72,79821.18,1668
Japan,Potatoes,1998,307608,13.74,79821.18,1668
Japan,Potatoes,1998,307608,16.74,79821.18,1668
Japan,Potatoes,1998,307608,16.39,79821.18,1668
Japan,Potatoes,1998,307608,16.45,79821.18,1668
Japan,Potatoes,1998,307608,13.74,79821.18,1668
Japan,"Rice, paddy",1998,62188,16.72,79821.18,1668
Japan,"Rice, paddy",1998,62188,13.74,79821.18,1668
Japan,"Rice, paddy",1998,62188,16.74,79821.18,1668
Japan,"Rice, paddy",1998,62188,16.39,79821.18,1668
Japan,"Rice, paddy",1998,62188,16.45,79821.18,1668
Japan,"Rice, paddy",1998,62188,13.74,79821.18,1668
Japan,Soybeans,1998,14495,16.72,79821.18,1668
Japan,Soybeans,1998,14495,13.74,79821.18,1668
Japan,Soybeans,1998,14495,16.74,79821.18,1668
Japan,Soybeans,1998,14495,16.39,79821.18,1668
Japan,Soybeans,1998,14495,16.45,79821.18,1668
Japan,Soybeans,1998,14495,13.74,79821.18,1668
Japan,Sweet potatoes,1998,249781,16.72,79821.18,1668
Japan,Sweet potatoes,1998,249781,13.74,79821.18,1668
Japan,Sweet potatoes,1998,249781,16.74,79821.18,1668
Japan,Sweet potatoes,1998,249781,16.39,79821.18,1668
Japan,Sweet potatoes,1998,249781,16.45,79821.18,1668
Japan,Sweet potatoes,1998,249781,13.74,79821.18,1668
Japan,Wheat,1998,35111,16.72,79821.18,1668
Japan,Wheat,1998,35111,13.74,79821.18,1668
Japan,Wheat,1998,35111,16.74,79821.18,1668
Japan,Wheat,1998,35111,16.39,79821.18,1668
Japan,Wheat,1998,35111,16.45,79821.18,1668
Japan,Wheat,1998,35111,13.74,79821.18,1668
Japan,Yams,1998,200786,16.72,79821.18,1668
Japan,Yams,1998,200786,13.74,79821.18,1668
Japan,Yams,1998,200786,16.74,79821.18,1668
Japan,Yams,1998,200786,16.39,79821.18,1668
Japan,Yams,1998,200786,16.45,79821.18,1668
Japan,Yams,1998,200786,13.74,79821.18,1668
